Timestamp,Open,High,Low,Close,Volume
20150715 00:00:00:000,0.70391,0.7068,0.69926,0.6999,121805.299858034
20150716 00:00:00:000,0.6999,0.70022,0.69618,0.69712,113342.060041323
20150717 00:00:00:000,0.6971,0.69892,0.69359,0.69363,91548.709851414
20150719 00:00:00:000,0.69367,0.69464,0.69365,0.69401,3275.24999934435
20150720 00:00:00:000,0.69399,0.69767,0.69378,0.6958,88361.1924010928
20150721 00:00:00:000,0.6958,0.70452,0.69468,0.70306,109966.960031666
20150722 00:00:00:000,0.70304,0.70364,0.69634,0.69962,106209.47000137
20150723 00:00:00:000,0.69961,0.71025,0.6989,0.70798,114066.670097351
20150724 00:00:00:000,0.70797,0.70924,0.70532,0.70779,86430.5899749398
20150726 00:00:00:000,0.70771,0.70784,0.7067,0.70686,2742.31999874115
20150727 00:00:00:000,0.70685,0.71601,0.70677,0.71249,110654.970012493
20150728 00:00:00:000,0.71248,0.71305,0.70718,0.70887,104028.829928756
20150729 00:00:00:000,0.70887,0.70991,0.70317,0.70395,108863.069897786
20150730 00:00:00:000,0.70393,0.70413,0.69849,0.70111,104715.589924216
20150731 00:00:00:000,0.70111,0.70978,0.70031,0.70283,107932.129804373
20150802 00:00:00:000,0.70161,0.70278,0.70146,0.70198,3972.12999880314
20150803 00:00:00:000,0.70198,0.70417,0.70114,0.70241,89685.4598903656
20150804 00:00:00:000,0.70242,0.70452,0.699,0.69924,101589.900061727
20150805 00:00:00:000,0.69924,0.69946,0.69506,0.69875,118064.869889617
20150806 00:00:00:000,0.69875,0.70462,0.69687,0.70406,105948.29993397
20150807 00:00:00:000,0.70406,0.7095,0.70156,0.70745,95409.1899784356
20150809 00:00:00:000,0.70729,0.70788,0.70729,0.70751,2990.9599930048
20150810 00:00:00:000,0.70751,0.70966,0.70525,0.70678,87106.1498589516
20150811 00:00:00:000,0.70677,0.71171,0.70387,0.70854,101831.639792919
20150812 00:00:00:000,0.70854,0.71699,0.70826,0.71455,107248.009952821
20150813 00:00:00:000,0.71454,0.71565,0.71009,0.71459,107119.109925628
20150814 00:00:00:000,0.71459,0.71585,0.7096,0.70986,96808.2597509623
20150816 00:00:00:000,0.70991,0.71045,0.70869,0.70893,4550.27999818325
20150817 00:00:00:000,0.70893,0.71135,0.7064,0.71078,95743.5997425169
20150818 00:00:00:000,0.71078,0.71163,0.7026,0.70415,93294.8996970728
20150819 00:00:00:000,0.70416,0.70963,0.70367,0.70892,100680.239984155
20150820 00:00:00:000,0.70892,0.7164,0.70892,0.71611,109581.329708368
20150821 00:00:00:000,0.7161,0.7259,0.71508,0.72525,111614.589793742
20150823 00:00:00:000,0.72553,0.72687,0.72476,0.72574,8756.35999578238
20150824 00:00:00:000,0.72573,0.74212,0.72552,0.73476,165678.039851561
20150825 00:00:00:000,0.73477,0.73613,0.72584,0.73596,145620.889875829
20150826 00:00:00:000,0.73605,0.73643,0.72918,0.73248,164468.449757613
20150827 00:00:00:000,0.73248,0.73346,0.72762,0.72953,145379.359785855
20150828 00:00:00:000,0.72955,0.73541,0.72585,0.72618,116422.159914613
20150830 00:00:00:000,0.72479,0.7275,0.72389,0.72726,6403.67999791354
20150831 00:00:00:000,0.72725,0.73219,0.7262,0.73059,91259.820055604
20150901 00:00:00:000,0.73058,0.73944,0.73051,0.73813,130815.019958287
20150902 00:00:00:000,0.73812,0.73881,0.73251,0.73254,116713.609899044
20150903 00:00:00:000,0.73254,0.73743,0.72761,0.72902,104854.569972873
20150904 00:00:00:000,0.729,0.73509,0.72836,0.73449,98656.7400970459
20150906 00:00:00:000,0.73505,0.73524,0.7334,0.73398,4558.33999819309
20150907 00:00:00:000,0.73399,0.73571,0.72989,0.73054,100665.16977264
20150908 00:00:00:000,0.73054,0.73297,0.72412,0.72783,115121.789787054
20150909 00:00:00:000,0.72784,0.73067,0.72399,0.73046,117060.209803104
20150910 00:00:00:000,0.73046,0.73194,0.72423,0.73068,130072.879780084
20150911 00:00:00:000,0.73066,0.73558,0.72939,0.73447,98104.1597437859
20150913 00:00:00:000,0.73421,0.73567,0.73404,0.73428,4756.38999974728
20150914 00:00:00:000,0.73429,0.73587,0.73247,0.733,92807.9900276065
20150915 00:00:00:000,0.73299,0.7357,0.73122,0.73449,98370.1698498726
20150916 00:00:00:000,0.7345,0.7359,0.72656,0.72783,105716.899862692
20150917 00:00:00:000,0.72783,0.73387,0.72754,0.73245,119439.949980795
20150918 00:00:00:000,0.73244,0.73405,0.72625,0.72726,114645.319805473
20150920 00:00:00:000,0.72654,0.72785,0.72638,0.72712,5401.89000244439
20150921 00:00:00:000,0.72714,0.72846,0.72102,0.72148,94022.8499319553
20150922 00:00:00:000,0.72146,0.72565,0.71963,0.72431,101514.969975263
20150923 00:00:00:000,0.7243,0.73465,0.72358,0.73363,107199.51976788
20150924 00:00:00:000,0.73361,0.74103,0.73219,0.73402,118491.959904596
20150925 00:00:00:000,0.73405,0.73969,0.73022,0.73738,101486.719869018
20150927 00:00:00:000,0.73627,0.73679,0.73544,0.73666,4435.70999781042
20150928 00:00:00:000,0.73664,0.74121,0.73353,0.74057,105759.609751642
20150929 00:00:00:000,0.74058,0.74363,0.73802,0.74252,126048.46965754
20150930 00:00:00:000,0.74251,0.74303,0.73616,0.73867,119704.169745803
20151001 00:00:00:000,0.73866,0.73988,0.73556,0.7393,101428.359730273
20151002 00:00:00:000,0.7393,0.74422,0.73544,0.73805,107163.209949136
20151004 00:00:00:000,0.7382,0.73915,0.73815,0.73875,8382.58001168072
20151005 00:00:00:000,0.73871,0.7423,0.73729,0.73874,110158.099785745
20151006 00:00:00:000,0.73874,0.74084,0.73697,0.73996,103047.979928494
20151007 00:00:00:000,0.73996,0.74041,0.73327,0.73374,122753.099709988
20151008 00:00:00:000,0.73374,0.7378,0.73363,0.73509,121940.669796564
20151009 00:00:00:000,0.7351,0.74298,0.7336,0.74137,111833.199668229
20151011 00:00:00:000,0.74155,0.74202,0.74141,0.74195,9263.00998520851
20151012 00:00:00:000,0.74195,0.74251,0.73963,0.74021,84429.0796991587
20151013 00:00:00:000,0.74021,0.74926,0.73924,0.74616,110927.429780282
20151014 00:00:00:000,0.74616,0.74743,0.7401,0.74129,122192.25976634
20151015 00:00:00:000,0.74128,0.74236,0.73422,0.73469,118457.449928649
20151016 00:00:00:000,0.73468,0.73688,0.73381,0.73468,93911.1398137808
20151018 00:00:00:000,0.73563,0.73589,0.73511,0.73581,5561.56999766827
20151019 00:00:00:000,0.7358,0.73722,0.73036,0.73225,89176.2296485901
20151020 00:00:00:000,0.73224,0.7356,0.73131,0.73508,90737.8096876144
20151021 00:00:00:000,0.73507,0.73732,0.73326,0.73574,93890.6998565197
20151022 00:00:00:000,0.73576,0.73581,0.72001,0.72028,130303.709881783
20151023 00:00:00:000,0.7203,0.72316,0.71682,0.71928,114221.079701304
20151025 00:00:00:000,0.71803,0.71978,0.71801,0.71948,7701.55999199301
20151026 00:00:00:000,0.71948,0.72111,0.71784,0.72026,91797.7797580957
20151027 00:00:00:000,0.72026,0.7227,0.71908,0.7205,93085.8297240734
20151028 00:00:00:000,0.72052,0.72498,0.71455,0.71537,110451.799800128
20151029 00:00:00:000,0.71536,0.71916,0.71438,0.71722,116620.269761205
20151030 00:00:00:000,0.71722,0.71992,0.71233,0.71314,124264.429686785
20151101 00:00:00:000,0.71378,0.7147,0.71361,0.71392,5614.76999939233
20151102 00:00:00:000,0.71392,0.71638,0.71071,0.71416,91108.6798776388
20151103 00:00:00:000,0.71416,0.71472,0.70998,0.71092,93914.8897922039
20151104 00:00:00:000,0.71092,0.711,0.70538,0.706,105635.789895542
20151105 00:00:00:000,0.706,0.716,0.70413,0.71553,107284.939586997
20151106 00:00:00:000,0.71553,0.71969,0.71086,0.71311,109163.259578466
20151108 00:00:00:000,0.7126,0.71335,0.71247,0.71272,4608.99999141693
20151109 00:00:00:000,0.71271,0.7154,0.7108,0.71164,114520.489545614
20151110 00:00:00:000,0.71163,0.71273,0.70675,0.70927,103771.179596424
20151111 00:00:00:000,0.7093,0.71041,0.70493,0.70702,98295.6996045709
20151112 00:00:00:000,0.70704,0.71097,0.70404,0.70955,117549.479590535
20151113 00:00:00:000,0.70955,0.70984,0.70413,0.70682,107538.549515724
20151115 00:00:00:000,0.70492,0.70557,0.70227,0.70308,6792.09999555349
20151116 00:00:00:000,0.70309,0.70789,0.70211,0.70304,108162.129512906
20151117 00:00:00:000,0.70304,0.7033,0.69845,0.69944,111374.839740708
20151118 00:00:00:000,0.69944,0.702,0.69818,0.7002,108352.989832968
20151119 00:00:00:000,0.7002,0.70265,0.69828,0.70164,116848.009772718
20151120 00:00:00:000,0.70163,0.70194,0.69847,0.70072,101405.700048208
20151122 00:00:00:000,0.70031,0.70096,0.69993,0.70031,3970.89999672771
20151123 00:00:00:000,0.70031,0.70348,0.69917,0.70316,107793.50988853
20151124 00:00:00:000,0.70318,0.70798,0.70146,0.70573,107188.179857627
20151125 00:00:00:000,0.70573,0.70794,0.70029,0.70238,115130.860004485
20151126 00:00:00:000,0.70237,0.70437,0.70151,0.7023,79906.3401023075
20151127 00:00:00:000,0.7023,0.7051,0.70184,0.70451,92194.7600488663
20151129 00:00:00:000,0.70402,0.70449,0.70358,0.70372,3157.28999936581
20151130 00:00:00:000,0.70373,0.70514,0.70127,0.70196,102050.570195556
20151201 00:00:00:000,0.70197,0.70514,0.70067,0.70477,125451.679972529
20151202 00:00:00:000,0.70477,0.71107,0.70297,0.70982,128478.400006212
20151203 00:00:00:000,0.70982,0.72509,0.70483,0.72139,160569.390081406
20151204 00:00:00:000,0.72139,0.72364,0.718,0.71983,143920.25004223
20151206 00:00:00:000,0.71904,0.72047,0.71904,0.72009,5165.17000708729
20151207 00:00:00:000,0.72009,0.7211,0.71636,0.71986,110174.909928322
20151208 00:00:00:000,0.71986,0.72793,0.71979,0.72568,119894.100131392
20151209 00:00:00:000,0.72568,0.72738,0.72193,0.72564,131850.50018394
20151210 00:00:00:000,0.72563,0.72579,0.72035,0.72202,116813.150059223
20151211 00:00:00:000,0.72201,0.72505,0.72071,0.72178,112714.160029054
20151213 00:00:00:000,0.72098,0.72285,0.72088,0.72255,4151.16000020504
20151214 00:00:00:000,0.72252,0.73006,0.72063,0.72508,133728.109979264
20151215 00:00:00:000,0.72507,0.73013,0.72148,0.72672,130872.309947133
20151216 00:00:00:000,0.72672,0.73059,0.72528,0.72604,150769.330008052
20151217 00:00:00:000,0.72604,0.72959,0.72391,0.72623,122468.899849623
20151218 00:00:00:000,0.72625,0.72983,0.72399,0.72949,119796.709670953
20151220 00:00:00:000,0.72797,0.72933,0.72797,0.72906,3568.69999919087
20151221 00:00:00:000,0.72907,0.73456,0.72787,0.73262,103634.329829782
20151222 00:00:00:000,0.7326,0.74157,0.73201,0.73869,96228.6398041993
20151223 00:00:00:000,0.73868,0.73871,0.7307,0.73331,93906.5500651449
20151224 00:00:00:000,0.73332,0.73706,0.7319,0.73438,58266.6500476375
20151225 00:00:00:000,0.73437,0.73494,0.73173,0.73359,3663.81999754906
20151227 00:00:00:000,0.73378,0.73528,0.73306,0.73458,4727.96999555826
20151228 00:00:00:000,0.73458,0.73812,0.73439,0.73689,83618.8500727415
20151229 00:00:00:000,0.7369,0.74082,0.73522,0.73711,86962.1897846684
20151230 00:00:00:000,0.7371,0.73882,0.73488,0.73789,87603.9297491089
20151231 00:00:00:000,0.73788,0.73839,0.73342,0.73705,78927.9497507811
20160103 00:00:00:000,0.7378,0.7378,0.73615,0.73638,4224.08000051975
20160104 00:00:00:000,0.73638,0.74238,0.73463,0.73569,121185.779858902
20160105 00:00:00:000,0.73569,0.73641,0.73122,0.73254,126337.039928868
20160106 00:00:00:000,0.73255,0.73788,0.73193,0.73665,147333.389877535
20160107 00:00:00:000,0.73662,0.74832,0.73627,0.74712,160158.989928819
20160108 00:00:00:000,0.74712,0.75297,0.7421,0.75221,149480.379998662
20160110 00:00:00:000,0.75116,0.75542,0.75116,0.75293,9917.98000195622
20160111 00:00:00:000,0.75292,0.754,0.74423,0.74643,142552.740010798
20160112 00:00:00:000,0.74643,0.7548,0.74518,0.75108,153300.289935216
20160113 00:00:00:000,0.75108,0.75574,0.74662,0.75533,147066.099993587
20160114 00:00:00:000,0.75534,0.76066,0.75219,0.75267,178957.879702568
20160115 00:00:00:000,0.75267,0.76942,0.75266,0.7655,191955.739807248
20160117 00:00:00:000,0.76623,0.76633,0.76486,0.76491,4845.85000123084
20160118 00:00:00:000,0.76491,0.76607,0.75953,0.76423,118601.990112193
20160119 00:00:00:000,0.76424,0.77129,0.75824,0.76943,160135.049975932
20160120 00:00:00:000,0.76943,0.77554,0.76573,0.76584,190518.729818344
20160121 00:00:00:000,0.76586,0.77419,0.76168,0.76322,231541.299860813
20160122 00:00:00:000,0.76322,0.76361,0.75254,0.75646,195859.299769022
20160124 00:00:00:000,0.75616,0.75745,0.75601,0.75745,3527.02000164986
20160125 00:00:00:000,0.75741,0.76208,0.75523,0.762,171355.339769103
20160126 00:00:00:000,0.76198,0.76638,0.75498,0.7573,172750.459741116
20160127 00:00:00:000,0.7573,0.76659,0.75637,0.76534,178620.219939351
20160128 00:00:00:000,0.76533,0.76628,0.75941,0.76155,178160.319828153
20160129 00:00:00:000,0.76151,0.76488,0.75611,0.76026,185772.109881014
20160131 00:00:00:000,0.75985,0.76096,0.75972,0.75995,5678.33000554144
20160201 00:00:00:000,0.75991,0.76229,0.75398,0.7553,165255.25984323
20160202 00:00:00:000,0.75529,0.76162,0.75486,0.75784,156596.219782807
20160203 00:00:00:000,0.75783,0.76147,0.75258,0.7605,175463.040133528
20160204 00:00:00:000,0.7605,0.77017,0.75924,0.76814,202533.440268576
20160205 00:00:00:000,0.76814,0.77163,0.76697,0.76912,157939.020171165
20160207 00:00:00:000,0.76903,0.76909,0.76782,0.76803,4857.62999820709
20160208 00:00:00:000,0.76802,0.77667,0.76608,0.7751,167385.459915638
20160209 00:00:00:000,0.7751,0.78507,0.77305,0.78051,212288.869830772
20160210 00:00:00:000,0.78051,0.78182,0.77128,0.77694,197326.820043243
20160211 00:00:00:000,0.77693,0.78972,0.77567,0.78151,201935.630118705
20160212 00:00:00:000,0.7815,0.78276,0.7742,0.77578,169965.339947231
20160214 00:00:00:000,0.77482,0.77598,0.77274,0.77293,7612.41000759602
20160215 00:00:00:000,0.77294,0.77463,0.76973,0.77318,138055.890001513
20160216 00:00:00:000,0.77318,0.78123,0.76953,0.77902,143848.440183446
20160217 00:00:00:000,0.77902,0.78447,0.77616,0.77856,150986.280317351
20160218 00:00:00:000,0.77856,0.78161,0.77073,0.77512,148494.270214222
20160219 00:00:00:000,0.77512,0.77931,0.77239,0.77257,138659.8702268
20160221 00:00:00:000,0.77868,0.77991,0.77673,0.77974,9107.59999012947
20160222 00:00:00:000,0.77972,0.78434,0.77683,0.77918,147404.090121269
20160223 00:00:00:000,0.77919,0.78701,0.77759,0.78701,157869.13007585
20160224 00:00:00:000,0.787,0.79247,0.78544,0.79068,170481.360044077
20160225 00:00:00:000,0.79068,0.79285,0.78795,0.78914,147335.579983175
20160226 00:00:00:000,0.78915,0.79224,0.78432,0.78781,147901.969959602
20160228 00:00:00:000,0.78727,0.78824,0.78715,0.78803,8397.51999292523
20160229 00:00:00:000,0.78803,0.78971,0.77909,0.78158,151609.350147605
20160301 00:00:00:000,0.78158,0.78208,0.77571,0.77902,149328.070011288
20160302 00:00:00:000,0.77903,0.78133,0.76909,0.77197,164899.489780784
20160303 00:00:00:000,0.77199,0.77498,0.77046,0.77229,148640.719871387
20160304 00:00:00:000,0.7723,0.77723,0.7721,0.77266,138569.000143439
20160306 00:00:00:000,0.77282,0.77349,0.77272,0.77342,5945.60999584198
20160307 00:00:00:000,0.77343,0.77488,0.77131,0.77221,121654.520124123
20160308 00:00:00:000,0.77221,0.77924,0.77202,0.77431,131883.230033696
20160309 00:00:00:000,0.77433,0.77561,0.77004,0.77325,125769.320159912
20160310 00:00:00:000,0.77325,0.78478,0.76521,0.78234,183713.570350446
20160311 00:00:00:000,0.78234,0.7847,0.77378,0.77502,133996.240159452
20160313 00:00:00:000,0.77445,0.77691,0.77394,0.77647,11407.7000158578
20160314 00:00:00:000,0.77647,0.77785,0.77352,0.77727,112868.350071728
20160315 00:00:00:000,0.77728,0.78608,0.77692,0.78461,125175.630119979
20160316 00:00:00:000,0.7846,0.78854,0.78423,0.78702,135236.770230561
20160317 00:00:00:000,0.78703,0.79109,0.78074,0.78167,155481.230295137
20160318 00:00:00:000,0.78167,0.78296,0.77742,0.77808,115443.550075531
20160320 00:00:00:000,0.77938,0.77987,0.77851,0.77957,6305.39000177383
20160321 00:00:00:000,0.77958,0.78375,0.77945,0.78199,119185.260092855
20160322 00:00:00:000,0.78201,0.79055,0.78138,0.78889,118151.290264905
20160323 00:00:00:000,0.78889,0.79335,0.78816,0.79191,95825.6602056548
20160324 00:00:00:000,0.79191,0.79463,0.78823,0.78991,97580.5002048016
20160325 00:00:00:000,0.78989,0.79116,0.78854,0.78983,32941.7300253809
20160327 00:00:00:000,0.7902,0.7902,0.78921,0.78961,4876.17000272125
20160328 00:00:00:000,0.7896,0.79015,0.78431,0.78542,48052.5899590999
20160329 00:00:00:000,0.78543,0.78723,0.78304,0.78475,118538.400203347
20160330 00:00:00:000,0.78476,0.78861,0.78343,0.78849,106956.200262785
20160331 00:00:00:000,0.78849,0.79444,0.78788,0.79203,100557.480206624
20160401 00:00:00:000,0.79203,0.80199,0.79186,0.80066,114814.450247049
20160403 00:00:00:000,0.80148,0.8015,0.80063,0.80097,3218.04004329443
20160404 00:00:00:000,0.801,0.80159,0.79597,0.79831,91045.9101464748
20160405 00:00:00:000,0.79831,0.80542,0.79799,0.80386,102271.250165641
20160406 00:00:00:000,0.80386,0.81045,0.8023,0.80666,107101.030335769
20160407 00:00:00:000,0.80665,0.81167,0.80452,0.80883,112960.670264542
20160408 00:00:00:000,0.80884,0.8093,0.80465,0.80675,102600.3102144
20160410 00:00:00:000,0.80857,0.80867,0.80693,0.80703,5761.83008998632
20160411 00:00:00:000,0.80703,0.8089,0.79948,0.80164,102814.97037816
20160412 00:00:00:000,0.80164,0.80283,0.79608,0.79789,122262.130310416
20160413 00:00:00:000,0.79786,0.79836,0.79249,0.79482,124061.700330108
20160414 00:00:00:000,0.79481,0.79813,0.79429,0.79662,109966.050275445
20160415 00:00:00:000,0.79662,0.79758,0.79383,0.79435,90184.6002976894
20160417 00:00:00:000,0.79537,0.79708,0.79536,0.79665,9806.65003910661
20160418 00:00:00:000,0.79667,0.79932,0.79113,0.79157,98019.0403434634
20160419 00:00:00:000,0.79156,0.79246,0.78819,0.78946,108276.740314782
20160420 00:00:00:000,0.78946,0.79152,0.78634,0.78832,113445.790286124
20160421 00:00:00:000,0.7883,0.78976,0.78541,0.7882,119692.710340559
20160422 00:00:00:000,0.7882,0.78835,0.77803,0.77877,108852.38026619
20160424 00:00:00:000,0.77518,0.77781,0.77512,0.77749,9173.10005274415
20160425 00:00:00:000,0.77748,0.78111,0.77545,0.77766,114566.820379198
20160426 00:00:00:000,0.77767,0.77792,0.77349,0.77505,120419.820399277
20160427 00:00:00:000,0.77505,0.77936,0.77382,0.77902,140309.130605079
20160428 00:00:00:000,0.77902,0.78038,0.77543,0.77728,130613.930382967
20160429 00:00:00:000,0.77728,0.78421,0.77653,0.78346,131653.91055727
20160501 00:00:00:000,0.78536,0.7855,0.78455,0.78474,7749.83006322384
20160502 00:00:00:000,0.78474,0.7865,0.78212,0.78589,104903.58019495
20160503 00:00:00:000,0.78588,0.79202,0.78418,0.79048,128547.180458665
20160504 00:00:00:000,0.79051,0.79467,0.78925,0.79216,116445.650189102
20160505 00:00:00:000,0.79216,0.79228,0.78617,0.78667,100963.280420244
20160506 00:00:00:000,0.78666,0.7918,0.78649,0.78989,106551.920327067
20160508 00:00:00:000,0.79032,0.7906,0.78893,0.78923,6152.66004429013
20160509 00:00:00:000,0.78921,0.79275,0.7867,0.78982,99436.8204584718
20160510 00:00:00:000,0.78982,0.79037,0.78663,0.78702,100753.500370145
20160511 00:00:00:000,0.78703,0.79191,0.78652,0.79138,92136.8703684211
20160512 00:00:00:000,0.79138,0.79186,0.78456,0.78739,104819.080202393
20160513 00:00:00:000,0.78739,0.78827,0.78582,0.7873,111308.170309678
20160515 00:00:00:000,0.78759,0.7888,0.78717,0.78859,4470.74003744125
20160516 00:00:00:000,0.78859,0.78934,0.78212,0.78335,82056.0004794598
20160517 00:00:00:000,0.78337,0.7856,0.78006,0.78261,103984.9502768
20160518 00:00:00:000,0.78262,0.78311,0.76814,0.76873,124458.120432772
20160519 00:00:00:000,0.76876,0.77029,0.76493,0.76735,117715.50035429
20160520 00:00:00:000,0.76735,0.77427,0.76695,0.77375,93715.0903382376
20160522 00:00:00:000,0.77265,0.77447,0.77265,0.77434,3324.27002227306
20160523 00:00:00:000,0.77434,0.77539,0.77047,0.77441,99632.2702288032
20160524 00:00:00:000,0.7744,0.77471,0.76098,0.76199,114667.18009048
20160525 00:00:00:000,0.76197,0.76391,0.75647,0.75903,117414.499951549
20160526 00:00:00:000,0.75906,0.76347,0.75786,0.76312,114971.700043797
20160527 00:00:00:000,0.76311,0.76443,0.75989,0.7599,111121.140074134
20160529 00:00:00:000,0.76056,0.76081,0.75949,0.75959,7261.14999687672
20160530 00:00:00:000,0.7596,0.7632,0.7589,0.76174,82512.9500115216
20160531 00:00:00:000,0.76174,0.7696,0.75724,0.76873,139508.470084108
20160601 00:00:00:000,0.7687,0.77672,0.76709,0.77582,135156.1900177
20160602 00:00:00:000,0.77582,0.77753,0.77199,0.77404,125217.720116138
20160603 00:00:00:000,0.77407,0.78338,0.77199,0.78259,132635.779990554
20160605 00:00:00:000,0.78466,0.79053,0.78443,0.78888,13368.5100030378
20160606 00:00:00:000,0.78889,0.79002,0.7849,0.78592,148221.909918964
20160607 00:00:00:000,0.78591,0.786,0.7752,0.78084,129509.799880028
20160608 00:00:00:000,0.78085,0.78594,0.77953,0.78561,116700.510021806
20160609 00:00:00:000,0.7856,0.78785,0.78068,0.78189,119131.700122744
20160610 00:00:00:000,0.78191,0.79314,0.78089,0.78885,119578.640089631
20160612 00:00:00:000,0.78795,0.7935,0.78795,0.79198,12614.4699641019
20160613 00:00:00:000,0.79195,0.79856,0.78771,0.7946,151129.379907973
20160614 00:00:00:000,0.7946,0.79724,0.79096,0.79399,128905.299819052
20160615 00:00:00:000,0.79399,0.79672,0.78923,0.7933,127716.809820831
20160616 00:00:00:000,0.79328,0.79947,0.78737,0.78839,149247.14982149
20160617 00:00:00:000,0.78849,0.79083,0.78417,0.78486,121118.349828243
20160619 00:00:00:000,0.78278,0.78339,0.77707,0.77809,14272.9499849677
20160620 00:00:00:000,0.7781,0.78076,0.76914,0.77152,163101.589710645
20160621 00:00:00:000,0.77154,0.77438,0.76548,0.76709,141401.439703226
20160622 00:00:00:000,0.76711,0.77167,0.76411,0.76581,157460.269369006
20160623 00:00:00:000,0.76581,0.79142,0.75993,0.77828,213845.529286593
20160624 00:00:00:000,0.77828,0.83142,0.77315,0.81204,297962.089927807
20160626 00:00:00:000,0.81987,0.82434,0.81797,0.82125,17933.1099967957
20160627 00:00:00:000,0.82128,0.83789,0.82014,0.83267,205062.619684458
20160628 00:00:00:000,0.83266,0.83376,0.82564,0.8293,166990.10960716
20160629 00:00:00:000,0.8293,0.83203,0.82056,0.8267,172753.459493637
20160630 00:00:00:000,0.8267,0.83823,0.82406,0.83278,197101.559393048
20160701 00:00:00:000,0.83278,0.84056,0.83153,0.83871,139200.079576254
20160703 00:00:00:000,0.83827,0.83994,0.8375,0.83759,6203.60998594761
20160704 00:00:00:000,0.83759,0.83987,0.83525,0.83915,114928.059530854
20160705 00:00:00:000,0.83916,0.85475,0.83891,0.85346,157893.309614912
20160706 00:00:00:000,0.85347,0.86268,0.85076,0.85893,177279.87949194
20160707 00:00:00:000,0.85892,0.85936,0.84903,0.85688,144605.810123287
20160708 00:00:00:000,0.85687,0.85758,0.85028,0.85254,119601.060027003
20160710 00:00:00:000,0.85286,0.85411,0.85281,0.85325,10642.5200096369
20160711 00:00:00:000,0.85326,0.85789,0.84844,0.8515,145556.650102325
20160712 00:00:00:000,0.8515,0.85191,0.83275,0.83341,172348.350193299
20160713 00:00:00:000,0.83341,0.84694,0.82994,0.84564,169090.090051293
20160714 00:00:00:000,0.84563,0.84649,0.82491,0.83175,168701.430136874
20160715 00:00:00:000,0.83175,0.84167,0.82616,0.83604,168615.610113017
20160717 00:00:00:000,0.83722,0.83787,0.833,0.83539,11433.5000133142
20160718 00:00:00:000,0.83542,0.83719,0.83197,0.83433,126432.660226464
20160719 00:00:00:000,0.83435,0.84269,0.83414,0.8403,140740.039972126
20160720 00:00:00:000,0.84032,0.84236,0.83012,0.83168,331746.759992301
20160721 00:00:00:000,0.83168,0.83828,0.83109,0.83343,524069.009648755
20160722 00:00:00:000,0.83343,0.84197,0.82995,0.83721,457756.859372973
20160724 00:00:00:000,0.83469,0.83613,0.83439,0.83578,18409.7300462127
20160725 00:00:00:000,0.83578,0.83956,0.83371,0.8385,385297.390725724
20160726 00:00:00:000,0.8385,0.8426,0.83514,0.83559,499555.460227445
20160727 00:00:00:000,0.83559,0.84118,0.83495,0.83656,539706.060643151
20160728 00:00:00:000,0.83657,0.84504,0.83573,0.84191,485127.250860937
20160729 00:00:00:000,0.84192,0.84777,0.83871,0.84449,491614.850446701
20160731 00:00:00:000,0.84462,0.84591,0.8439,0.84486,15337.4400219917
20160801 00:00:00:000,0.84485,0.84874,0.84169,0.84689,387628.59996748
20160802 00:00:00:000,0.84688,0.84921,0.83995,0.84107,491880.639854036
20160803 00:00:00:000,0.84109,0.84324,0.83637,0.83662,420701.719822444
20160804 00:00:00:000,0.83662,0.84961,0.83438,0.84813,451529.439988993
20160805 00:00:00:000,0.84813,0.85042,0.84633,0.84794,335457.630447268
20160807 00:00:00:000,0.84694,0.8483,0.84693,0.84792,12200.6500211358
20160808 00:00:00:000,0.84792,0.85083,0.84689,0.85055,270019.660286963
20160809 00:00:00:000,0.85057,0.85659,0.85054,0.85436,281997.030414902
20160810 00:00:00:000,0.85436,0.85976,0.85171,0.85902,320517.830549054
20160811 00:00:00:000,0.85902,0.86233,0.85764,0.85976,287311.720196508
20160812 00:00:00:000,0.85976,0.86525,0.85838,0.86374,266479.190403201
20160814 00:00:00:000,0.86355,0.86503,0.86355,0.86481,15013.7800055146
20160815 00:00:00:000,0.86481,0.87027,0.86209,0.86812,242627.150446177
20160816 00:00:00:000,0.86812,0.87244,0.86295,0.86537,319211.930637337
20160817 00:00:00:000,0.86537,0.86727,0.86277,0.8661,291146.950440526
20160818 00:00:00:000,0.86609,0.86721,0.85908,0.86204,327483.210335732
20160819 00:00:00:000,0.86206,0.86918,0.86093,0.86592,271173.300244413
20160821 00:00:00:000,0.86591,0.86638,0.8648,0.86485,23364.4600337893
20160822 00:00:00:000,0.86485,0.86534,0.86092,0.8617,308108.060302034
20160823 00:00:00:000,0.8617,0.86289,0.85622,0.85631,331229.200236529
20160824 00:00:00:000,0.85631,0.85786,0.84851,0.85069,321689.220040277
20160825 00:00:00:000,0.85069,0.85662,0.84994,0.85553,276831.130023755
20160826 00:00:00:000,0.85553,0.85651,0.85179,0.85208,351910.860352933
20160828 00:00:00:000,0.85236,0.85326,0.85197,0.85301,17230.4600339606
20160829 00:00:00:000,0.85302,0.85502,0.85292,0.8538,334306.270124041
20160830 00:00:00:000,0.85379,0.85518,0.84973,0.85171,325171.750349551
20160831 00:00:00:000,0.8517,0.85258,0.84729,0.84942,364511.830272906
20160901 00:00:00:000,0.84942,0.84975,0.83876,0.84353,386857.730238572
20160902 00:00:00:000,0.84354,0.84447,0.83754,0.83891,345881.810297623
